hand,strength,envido,combined
10c 7b 5b,0.173145,32,0.571421
10o 7b 5b,0.173145,32,0.571421
10b 7b 5b,0.173145,32,0.571421
10e 7b 5b,0.173145,32,0.571421
10o 7b 5c,0.173145,7,0.192633
10e 7b 5e,0.173145,25,0.465360
10b 7b 5e,0.173145,27,0.495663
10o 7b 5e,0.173145,7,0.192633
10c 7b 5e,0.173145,7,0.192633
1o 5e 5o,0.171579,26,0.479729
1c 5e 5c,0.171579,26,0.479729
1c 5e 5o,0.171579,5,0.161547
1o 5e 5b,0.171579,5,0.161547
1o 5e 5c,0.171579,5,0.161547
1o 5b 5o,0.171579,26,0.479729
1o 5b 5c,0.171579,5,0.161547
1o 5o 5c,0.171579,26,0.479729
1c 5e 5b,0.171579,5,0.161547
1c 5o 5c,0.171579,26,0.479729
1c 5b 5c,0.171579,26,0.479729
1c 5b 5o,0.171579,5,0.161547
11o 7c 4c,0.161133,31,0.550263
11c 7c 4e,0.161133,27,0.489657
11o 7c 4b,0.161133,7,0.186627
11b 7c 4b,0.161133,24,0.444203
11e 7c 4b,0.161133,7,0.186627
11b 7b 4c,0.161133,27,0.489657
11e 7b 4c,0.161133,7,0.186627
11e 7c 4o,0.161133,7,0.186627
11o 7c 4o,0.161133,24,0.444203
11c 7b 4o,0.161133,7,0.186627
11o 7b 4o,0.161133,24,0.444203
11c 7c 4o,0.161133,27,0.489657
11b 7b 4o,0.161133,27,0.489657
11e 7b 4o,0.161133,7,0.186627
11o 7b 4c,0.161133,7,0.186627
11e 7c 4c,0.161133,31,0.550263
11b 7c 4c,0.161133,31,0.550263
11c 7b 4c,0.161133,24,0.444203
11c 7c 4c,0.161133,31,0.550263
11e 7b 4b,0.161133,31,0.550263
11b 7b 4b,0.161133,31,0.550263
11c 7b 4b,0.161133,31,0.550263
11o 7b 4b,0.161133,31,0.550263
11b 7c 4o,0.161133,7,0.186627
11b 7b 4e,0.161133,27,0.489657
11e 7b 4e,0.161133,24,0.444203
11c 7c 4b,0.161133,27,0.489657
11o 7c 4e,0.161133,7,0.186627
11e 7c 4e,0.161133,24,0.444203
11o 7b 4e,0.161133,7,0.186627
11c 7b 4e,0.161133,7,0.186627
11b 7c 4e,0.161133,7,0.186627
1e 5e 4o,0.159910,26,0.473894
1e 5b 4o,0.159910,5,0.155713
1e 5c 4b,0.159910,5,0.155713
1e 5b 4e,0.159910,25,0.458743
1e 5e 4e,0.159910,29,0.519349
1e 5e 4b,0.159910,26,0.473894
1e 5b 4b,0.159910,29,0.519349
1e 5o 4e,0.159910,25,0.458743
1e 5o 4b,0.159910,5,0.155713
1e 5c 4e,0.159910,25,0.458743
1e 5c 4c,0.159910,29,0.519349
1e 5o 4o,0.159910,29,0.519349
1e 5c 4o,0.159910,5,0.155713
1e 5e 4c,0.159910,26,0.473894
1e 5b 4c,0.159910,5,0.155713
1e 5o 4c,0.159910,5,0.155713
7b 6o 6c,0.155791,7,0.183956
7b 6e 6b,0.155791,33,0.577896
7b 6e 6o,0.155791,7,0.183956
7c 6e 6b,0.155791,7,0.183956
7c 6e 6o,0.155791,7,0.183956
7c 6b 6c,0.155791,33,0.577896
7c 6o 6c,0.155791,33,0.577896
7b 6b 6c,0.155791,33,0.577896
7b 6e 6c,0.155791,7,0.183956
7b 6b 6o,0.155791,33,0.577896
7c 6b 6o,0.155791,7,0.183956
7c 6e 6c,0.155791,33,0.577896
1b 5o 4b,0.155534,25,0.456555
1b 5e 4c,0.155534,5,0.153525
1b 5o 4c,0.155534,5,0.153525
1b 5b 4b,0.155534,29,0.517161
1b 5e 4b,0.155534,25,0.456555
1b 5c 4e,0.155534,5,0.153525
1b 5b 4c,0.155534,26,0.471706
1b 5c 4c,0.155534,29,0.517161
1b 5c 4b,0.155534,25,0.456555
1b 5c 4o,0.155534,5,0.153525
1b 5o 4e,0.155534,5,0.153525
1b 5b 4e,0.155534,26,0.471706
1b 5o 4o,0.155534,29,0.517161
1b 5b 4o,0.155534,26,0.471706
1b 5e 4o,0.155534,5,0.153525
1b 5e 4e,0.155534,29,0.517161
10e 10c 4c,0.155234,24,0.441253
10e 10o 4o,0.155234,24,0.441253
10b 10c 4b,0.155234,24,0.441253
10b 10c 4o,0.155234,4,0.138223
10b 10c 4e,0.155234,4,0.138223
10b 10o 4e,0.155234,4,0.138223
10o 10c 4o,0.155234,24,0.441253
10b 10o 4o,0.155234,24,0.441253
10e 10b 4o,0.155234,4,0.138223
10o 10c 4b,0.155234,4,0.138223
10b 10o 4b,0.155234,24,0.441253
10e 10b 4c,0.155234,4,0.138223
10e 10b 4b,0.155234,24,0.441253
10e 10b 4e,0.155234,24,0.441253
10e 10o 4b,0.155234,4,0.138223
10e 10c 4b,0.155234,4,0.138223
10e 10c 4o,0.155234,4,0.138223
10e 10c 4e,0.155234,24,0.441253
10o 10c 4c,0.155234,24,0.441253
10b 10c 4c,0.155234,24,0.441253
10e 10o 4e,0.155234,24,0.441253
10b 10o 4c,0.155234,4,0.138223
10o 10c 4e,0.155234,4,0.138223
10e 10o 4c,0.155234,4,0.138223
7e 5e 4e,0.151158,32,0.560428
7e 5b 4o,0.151158,7,0.181640
7e 5c 4c,0.151158,29,0.514973
7e 5e 4o,0.151158,32,0.560428
7e 5b 4b,0.151158,29,0.514973
7e 5e 4b,0.151158,32,0.560428
7e 5o 4c,0.151158,7,0.181640
7e 5b 4c,0.151158,7,0.181640
7e 5o 4b,0.151158,7,0.181640
7e 5c 4o,0.151158,7,0.181640
7e 5c 4b,0.151158,7,0.181640
7e 5e 4c,0.151158,32,0.560428
7e 5b 4e,0.151158,31,0.545276
7e 5o 4e,0.151158,31,0.545276
7e 5o 4o,0.151158,29,0.514973
7e 5c 4e,0.151158,31,0.545276
12b 6e 4b,0.150622,24,0.438947
12e 6b 4o,0.150622,6,0.166220
12o 6b 4e,0.150622,6,0.166220
12e 6o 4e,0.150622,24,0.438947
12b 6o 4e,0.150622,6,0.166220
12e 6e 4o,0.150622,26,0.469250
12o 6o 4e,0.150622,26,0.469250
12c 6o 4e,0.150622,6,0.166220
12c 6b 4e,0.150622,6,0.166220
12b 6b 4e,0.150622,26,0.469250
12e 6b 4e,0.150622,24,0.438947
12c 6e 4e,0.150622,30,0.529857
12b 6c 4e,0.150622,6,0.166220
12o 6c 4e,0.150622,6,0.166220
12e 6c 4e,0.150622,24,0.438947
12c 6c 4e,0.150622,26,0.469250
12b 6e 4o,0.150622,6,0.166220
12o 6e 4o,0.150622,24,0.438947
12o 6e 4e,0.150622,30,0.529857
12b 6e 4e,0.150622,30,0.529857
12c 6e 4o,0.150622,6,0.166220
12c 6c 4b,0.150622,26,0.469250
12o 6c 4b,0.150622,6,0.166220
12b 6c 4b,0.150622,24,0.438947
12e 6c 4b,0.150622,6,0.166220
12c 6o 4b,0.150622,6,0.166220
12o 6o 4b,0.150622,26,0.469250
12b 6o 4b,0.150622,24,0.438947
12e 6o 4b,0.150622,6,0.166220
12o 6b 4b,0.150622,30,0.529857
12e 6e 4e,0.150622,30,0.529857
12c 6e 4c,0.150622,24,0.438947
12c 6b 4b,0.150622,30,0.529857
12b 6b 4b,0.150622,30,0.529857
12c 6c 4o,0.150622,26,0.469250
12o 6c 4o,0.150622,24,0.438947
12b 6c 4o,0.150622,6,0.166220
12o 6e 4c,0.150622,6,0.166220
12b 6e 4c,0.150622,6,0.166220
12e 6b 4c,0.150622,6,0.166220
12b 6b 4c,0.150622,26,0.469250
12o 6b 4c,0.150622,6,0.166220
12c 6b 4c,0.150622,24,0.438947
12e 6b 4b,0.150622,30,0.529857
12e 6o 4c,0.150622,6,0.166220
12b 6o 4c,0.150622,6,0.166220
12o 6o 4c,0.150622,26,0.469250
12c 6o 4c,0.150622,24,0.438947
12e 6e 4c,0.150622,26,0.469250
12c 6e 4b,0.150622,6,0.166220
12e 6c 4c,0.150622,30,0.529857
12b 6c 4c,0.150622,30,0.529857
12o 6c 4c,0.150622,30,0.529857
12o 6e 4b,0.150622,6,0.166220
12c 6c 4c,0.150622,30,0.529857
12e 6e 4b,0.150622,26,0.469250
12e 6c 4o,0.150622,6,0.166220
12b 6b 4o,0.150622,26,0.469250
12o 6b 4o,0.150622,24,0.438947
12c 6b 4o,0.150622,6,0.166220
12e 6o 4o,0.150622,30,0.529857
12b 6o 4o,0.150622,30,0.529857
12o 6o 4o,0.150622,30,0.529857
12c 6o 4o,0.150622,30,0.529857
12b 5o 5c,0.150515,5,0.151015
12b 5b 5o,0.150515,25,0.454045
12c 5e 5o,0.150515,5,0.151015
12c 5e 5c,0.150515,25,0.454045
12o 5e 5c,0.150515,5,0.151015
12e 5o 5c,0.150515,5,0.151015
12e 5e 5b,0.150515,25,0.454045
12b 5e 5b,0.150515,25,0.454045
12c 5e 5b,0.150515,5,0.151015
12o 5e 5b,0.150515,5,0.151015
12o 5b 5o,0.150515,25,0.454045
12c 5b 5o,0.150515,5,0.151015
12e 5b 5o,0.150515,5,0.151015
12o 5e 5o,0.150515,25,0.454045
12b 5e 5o,0.150515,5,0.151015
12o 5o 5c,0.150515,25,0.454045
12c 5o 5c,0.150515,25,0.454045
12e 5b 5c,0.150515,5,0.151015
12b 5b 5c,0.150515,25,0.454045
12o 5b 5c,0.150515,5,0.151015
12b 5e 5c,0.150515,5,0.151015
12c 5b 5c,0.150515,25,0.454045
12e 5e 5o,0.150515,25,0.454045
12e 5e 5c,0.150515,25,0.454045
7o 5e 4c,0.146783,7,0.179452
7o 5o 4e,0.146783,32,0.558240
7o 5e 4o,0.146783,31,0.543088
7o 5o 4c,0.146783,32,0.558240
7o 5b 4c,0.146783,7,0.179452
7o 5b 4o,0.146783,31,0.543088
7o 5c 4b,0.146783,7,0.179452
7o 5c 4c,0.146783,29,0.512785
7o 5c 4e,0.146783,7,0.179452
7o 5c 4o,0.146783,31,0.543088
7o 5b 4e,0.146783,7,0.179452
7o 5e 4b,0.146783,7,0.179452
7o 5e 4e,0.146783,29,0.512785
7o 5o 4b,0.146783,32,0.558240
7o 5b 4b,0.146783,29,0.512785
7o 5o 4o,0.146783,32,0.558240
7b 7c 5c,0.143930,32,0.556813
7b 7c 5b,0.143930,32,0.556813
7b 7c 5e,0.143930,7,0.178025
7b 7c 5o,0.143930,7,0.178025
10e 6e 5c,0.139296,26,0.463588
10e 6c 5o,0.139296,6,0.160557
10o 6b 5c,0.139296,6,0.160557
10b 6b 5c,0.139296,26,0.463588
10e 6b 5c,0.139296,6,0.160557
10c 6e 5c,0.139296,25,0.448436
10o 6e 5c,0.139296,6,0.160557
10b 6e 5c,0.139296,6,0.160557
10c 6o 5b,0.139296,6,0.160557
10c 6e 5e,0.139296,31,0.539345
10b 6b 5e,0.139296,26,0.463588
10o 6b 5e,0.139296,6,0.160557
10c 6b 5e,0.139296,6,0.160557
10e 6o 5e,0.139296,25,0.448436
10b 6o 5e,0.139296,6,0.160557
10o 6o 5e,0.139296,26,0.463588
10c 6o 5e,0.139296,6,0.160557
10o 6e 5e,0.139296,31,0.539345
10b 6e 5e,0.139296,31,0.539345
10e 6c 5b,0.139296,6,0.160557
10b 6c 5b,0.139296,25,0.448436
10e 6c 5e,0.139296,25,0.448436
10e 6e 5b,0.139296,26,0.463588
10o 6c 5e,0.139296,6,0.160557
10b 6c 5e,0.139296,6,0.160557
10c 6c 5e,0.139296,26,0.463588
10c 6c 5c,0.139296,31,0.539345
10c 6b 5c,0.139296,25,0.448436
10e 6e 5e,0.139296,31,0.539345
10o 6c 5b,0.139296,6,0.160557
10b 6e 5b,0.139296,25,0.448436
10o 6o 5b,0.139296,26,0.463588
10b 6o 5b,0.139296,25,0.448436
10e 6o 5b,0.139296,6,0.160557
10o 6e 5b,0.139296,6,0.160557
10c 6e 5b,0.139296,6,0.160557
10c 6c 5b,0.139296,26,0.463588
10o 6c 5c,0.139296,31,0.539345
10b 6c 5c,0.139296,31,0.539345
10e 6c 5c,0.139296,31,0.539345
10e 6b 5b,0.139296,31,0.539345
10b 6b 5b,0.139296,31,0.539345
10o 6b 5b,0.139296,31,0.539345
10c 6b 5b,0.139296,31,0.539345
10c 6c 5o,0.139296,26,0.463588
10e 6e 5o,0.139296,26,0.463588
10b 6e 5o,0.139296,6,0.160557
10c 6e 5o,0.139296,6,0.160557
10o 6e 5o,0.139296,25,0.448436
10e 6b 5o,0.139296,6,0.160557
10b 6b 5o,0.139296,26,0.463588
10o 6b 5o,0.139296,25,0.448436
10e 6o 5c,0.139296,6,0.160557
10b 6o 5c,0.139296,6,0.160557
10c 6b 5o,0.139296,6,0.160557
10o 6c 5o,0.139296,25,0.448436
10b 6c 5o,0.139296,6,0.160557
10c 6o 5c,0.139296,25,0.448436
10o 6o 5c,0.139296,26,0.463588
10e 6o 5o,0.139296,31,0.539345
10b 6o 5o,0.139296,31,0.539345
10o 6o 5o,0.139296,31,0.539345
10c 6o 5o,0.139296,31,0.539345
10e 6b 5e,0.139296,25,0.448436
3e 5e 4e,0.132947,29,0.505868
3e 5b 4e,0.132947,27,0.475565
3e 5o 4e,0.132947,27,0.475565
3o 5c 4b,0.132947,5,0.142231
3b 5b 4b,0.132947,29,0.505868
3o 5o 4b,0.132947,28,0.490716
3b 5e 4b,0.132947,27,0.475565
3b 5c 4e,0.132947,5,0.142231
3o 5b 4b,0.132947,29,0.505868
3e 5c 4e,0.132947,27,0.475565
3o 5e 4b,0.132947,5,0.142231
3b 5o 4b,0.132947,27,0.475565
3b 5o 4e,0.132947,5,0.142231
3b 5b 4e,0.132947,28,0.490716
3o 5e 4o,0.132947,27,0.475565
3o 5o 4o,0.132947,29,0.505868
3o 5b 4o,0.132947,27,0.475565
3b 5e 4e,0.132947,29,0.505868
3o 5c 4o,0.132947,27,0.475565
3b 5c 4b,0.132947,27,0.475565
3e 5e 4b,0.132947,28,0.490716
3e 5b 4b,0.132947,29,0.505868
3o 5e 4c,0.132947,5,0.142231
3o 5o 4c,0.132947,28,0.490716
3o 5b 4c,0.132947,5,0.142231
3o 5c 4c,0.132947,29,0.505868
3e 5o 4b,0.132947,5,0.142231
3e 5c 4b,0.132947,5,0.142231
3e 5e 4o,0.132947,28,0.490716
3e 5o 4o,0.132947,29,0.505868
3e 5b 4o,0.132947,5,0.142231
3c 5e 4e,0.132947,29,0.505868
3c 5c 4c,0.132947,29,0.505868
3c 5o 4c,0.132947,27,0.475565
3c 5b 4e,0.132947,5,0.142231
3c 5b 4c,0.132947,27,0.475565
3e 5e 4c,0.132947,28,0.490716
3c 5e 4c,0.132947,27,0.475565
3b 5o 4c,0.132947,5,0.142231
3c 5c 4o,0.132947,28,0.490716
3c 5o 4e,0.132947,5,0.142231
3c 5c 4e,0.132947,28,0.490716
3e 5c 4o,0.132947,5,0.142231
3c 5o 4o,0.132947,29,0.505868
3b 5b 4o,0.132947,28,0.490716
3c 5b 4o,0.132947,5,0.142231
3b 5o 4o,0.132947,29,0.505868
3o 5c 4e,0.132947,5,0.142231
3o 5o 4e,0.132947,28,0.490716
3c 5c 4b,0.132947,28,0.490716
3o 5b 4e,0.132947,5,0.142231
3e 5o 4c,0.132947,5,0.142231
3o 5e 4e,0.132947,29,0.505868
3e 5b 4c,0.132947,5,0.142231
3e 5c 4c,0.132947,29,0.505868
3c 5e 4o,0.132947,5,0.142231
3c 5e 4b,0.132947,5,0.142231
3c 5b 4b,0.132947,29,0.505868
3c 5o 4b,0.132947,5,0.142231
3b 5e 4o,0.132947,5,0.142231
3b 5c 4o,0.132947,5,0.142231
3b 5e 4c,0.132947,5,0.142231
3b 5b 4c,0.132947,28,0.490716
3b 5c 4c,0.132947,29,0.505868
6e 6b 6c,0.126126,6,0.153972
6e 6b 6o,0.126126,6,0.153972
6e 6o 6c,0.126126,6,0.153972
6b 6o 6c,0.126126,6,0.153972
10b 7c 4o,0.124668,7,0.168394
10o 7c 4o,0.124668,24,0.425970
10o 7b 4b,0.124668,31,0.532031
10b 7b 4b,0.124668,31,0.532031
10e 7b 4b,0.124668,31,0.532031
10e 7c 4b,0.124668,7,0.168394
10o 7c 4e,0.124668,7,0.168394
10c 7c 4o,0.124668,27,0.471425
10b 7b 4o,0.124668,27,0.471425
10e 7b 4c,0.124668,7,0.168394
10b 7b 4c,0.124668,27,0.471425
10o 7b 4c,0.124668,7,0.168394
10c 7b 4c,0.124668,24,0.425970
10e 7c 4c,0.124668,31,0.532031
10b 7c 4c,0.124668,31,0.532031
10e 7b 4o,0.124668,7,0.168394
10o 7c 4c,0.124668,31,0.532031
10c 7c 4e,0.124668,27,0.471425
10e 7b 4e,0.124668,24,0.425970
10b 7b 4e,0.124668,27,0.471425
10o 7b 4e,0.124668,7,0.168394
10c 7b 4e,0.124668,7,0.168394
10b 7c 4e,0.124668,7,0.168394
10e 7c 4e,0.124668,24,0.425970
10c 7b 4b,0.124668,31,0.532031
10c 7c 4c,0.124668,31,0.532031
10b 7c 4b,0.124668,24,0.425970
10o 7c 4b,0.124668,7,0.168394
10e 7c 4o,0.124668,7,0.168394
10c 7c 4b,0.124668,27,0.471425
10c 7b 4o,0.124668,7,0.168394
10o 7b 4o,0.124668,24,0.425970
11b 5e 5o,0.123917,5,0.137716
11o 5b 5c,0.123917,5,0.137716
11o 5o 5c,0.123917,25,0.440746
11c 5b 5o,0.123917,5,0.137716
11e 5b 5o,0.123917,5,0.137716
11b 5b 5o,0.123917,25,0.440746
11c 5o 5c,0.123917,25,0.440746
11o 5e 5b,0.123917,5,0.137716
11e 5o 5c,0.123917,5,0.137716
11o 5e 5c,0.123917,5,0.137716
11c 5e 5b,0.123917,5,0.137716
11e 5e 5o,0.123917,25,0.440746
11b 5o 5c,0.123917,5,0.137716
11b 5e 5b,0.123917,25,0.440746
11c 5b 5c,0.123917,25,0.440746
11o 5b 5o,0.123917,25,0.440746
11b 5e 5c,0.123917,5,0.137716
11c 5e 5o,0.123917,5,0.137716
11o 5e 5o,0.123917,25,0.440746
11c 5e 5c,0.123917,25,0.440746
11e 5e 5b,0.123917,25,0.440746
11e 5e 5c,0.123917,25,0.440746
11e 5b 5c,0.123917,5,0.137716
11b 5b 5c,0.123917,25,0.440746
11e 6e 4e,0.122136,30,0.515614
11b 6b 4c,0.122136,26,0.455008
11b 6e 4c,0.122136,6,0.151977
11b 6e 4e,0.122136,30,0.515614
11b 6e 4o,0.122136,6,0.151977
11o 6e 4o,0.122136,24,0.424705
11e 6e 4o,0.122136,26,0.455008
11c 6c 4b,0.122136,26,0.455008
11e 6b 4b,0.122136,30,0.515614
11c 6o 4o,0.122136,30,0.515614
11o 6o 4o,0.122136,30,0.515614
11b 6o 4o,0.122136,30,0.515614
11e 6o 4o,0.122136,30,0.515614
11o 6e 4e,0.122136,30,0.515614
11b 6b 4b,0.122136,30,0.515614
11c 6e 4e,0.122136,30,0.515614
11c 6e 4b,0.122136,6,0.151977
11o 6b 4b,0.122136,30,0.515614
11o 6e 4b,0.122136,6,0.151977
11o 6c 4b,0.122136,6,0.151977
11b 6e 4b,0.122136,24,0.424705
11c 6b 4b,0.122136,30,0.515614
11e 6e 4b,0.122136,26,0.455008
11c 6b 4o,0.122136,6,0.151977
11o 6b 4o,0.122136,24,0.424705
11c 6c 4e,0.122136,26,0.455008
11o 6c 4e,0.122136,6,0.151977
11b 6b 4o,0.122136,26,0.455008
11b 6c 4b,0.122136,24,0.424705
11e 6c 4b,0.122136,6,0.151977
11e 6b 4c,0.122136,6,0.151977
11c 6e 4o,0.122136,6,0.151977
11o 6b 4c,0.122136,6,0.151977
11c 6b 4c,0.122136,24,0.424705
11e 6b 4o,0.122136,6,0.151977
11c 6e 4c,0.122136,24,0.424705
11e 6e 4c,0.122136,26,0.455008
11c 6o 4b,0.122136,6,0.151977
11e 6o 4c,0.122136,6,0.151977
11b 6o 4c,0.122136,6,0.151977
11b 6c 4e,0.122136,6,0.151977
11e 6c 4e,0.122136,24,0.424705
11b 6c 4o,0.122136,6,0.151977
11e 6c 4o,0.122136,6,0.151977
11o 6c 4o,0.122136,24,0.424705
11c 6c 4o,0.122136,26,0.455008
11e 6b 4e,0.122136,24,0.424705
11b 6b 4e,0.122136,26,0.455008
11o 6o 4c,0.122136,26,0.455008
11o 6b 4e,0.122136,6,0.151977
11c 6b 4e,0.122136,6,0.151977
11c 6o 4c,0.122136,24,0.424705
11o 6o 4b,0.122136,26,0.455008
11b 6o 4b,0.122136,24,0.424705
11e 6o 4b,0.122136,6,0.151977
11o 6e 4c,0.122136,6,0.151977
11c 6o 4e,0.122136,6,0.151977
11b 6o 4e,0.122136,6,0.151977
11o 6o 4e,0.122136,26,0.455008
11e 6o 4e,0.122136,24,0.424705
11c 6c 4c,0.122136,30,0.515614
11o 6c 4c,0.122136,30,0.515614
11b 6c 4c,0.122136,30,0.515614
11e 6c 4c,0.122136,30,0.515614
2o 5c 4e,0.115444,5,0.133480
2o 5c 4b,0.115444,5,0.133480
2b 5b 4b,0.115444,29,0.497116
2c 5o 4o,0.115444,29,0.497116
2o 5c 4c,0.115444,29,0.497116
2c 5c 4o,0.115444,27,0.466813
2c 5e 4c,0.115444,26,0.451661
2o 5b 4c,0.115444,5,0.133480
2e 5e 4c,0.115444,27,0.466813
2c 5e 4e,0.115444,29,0.497116
2c 5b 4e,0.115444,5,0.133480
2e 5o 4c,0.115444,5,0.133480
2e 5c 4c,0.115444,29,0.497116
2b 5o 4b,0.115444,26,0.451661
2b 5c 4e,0.115444,5,0.133480
2b 5o 4e,0.115444,5,0.133480
2b 5b 4e,0.115444,27,0.466813
2b 5e 4e,0.115444,29,0.497116
2b 5c 4b,0.115444,26,0.451661
2e 5b 4e,0.115444,26,0.451661
2e 5o 4e,0.115444,26,0.451661
2e 5e 4e,0.115444,29,0.497116
2e 5c 4e,0.115444,26,0.451661
2b 5b 4o,0.115444,27,0.466813
2c 5o 4e,0.115444,5,0.133480
2b 5e 4o,0.115444,5,0.133480
2e 5e 4b,0.115444,27,0.466813
2e 5b 4b,0.115444,29,0.497116
2e 5c 4b,0.115444,5,0.133480
2e 5o 4b,0.115444,5,0.133480
2c 5b 4c,0.115444,26,0.451661
2c 5o 4c,0.115444,26,0.451661
2b 5c 4o,0.115444,5,0.133480
2b 5o 4o,0.115444,29,0.497116
2e 5e 4o,0.115444,27,0.466813
2e 5o 4o,0.115444,29,0.497116
2e 5b 4o,0.115444,5,0.133480
2e 5c 4o,0.115444,5,0.133480
2b 5e 4c,0.115444,5,0.133480
2o 5o 4c,0.115444,27,0.466813
2c 5c 4c,0.115444,29,0.497116
2c 5c 4e,0.115444,27,0.466813
2e 5b 4c,0.115444,5,0.133480
2o 5e 4c,0.115444,5,0.133480
2o 5c 4o,0.115444,26,0.451661
2o 5o 4o,0.115444,29,0.497116
2o 5b 4o,0.115444,26,0.451661
2o 5e 4o,0.115444,26,0.451661
2b 5e 4b,0.115444,26,0.451661
2o 5o 4b,0.115444,27,0.466813
2b 5b 4c,0.115444,27,0.466813
2b 5o 4c,0.115444,5,0.133480
2b 5c 4c,0.115444,29,0.497116
2c 5e 4b,0.115444,5,0.133480
2c 5b 4b,0.115444,29,0.497116
2o 5b 4b,0.115444,29,0.497116
2o 5e 4e,0.115444,29,0.497116
2o 5e 4b,0.115444,5,0.133480
2c 5o 4b,0.115444,5,0.133480
2o 5b 4e,0.115444,5,0.133480
2c 5c 4b,0.115444,27,0.466813
2c 5e 4o,0.115444,5,0.133480
2o 5o 4e,0.115444,27,0.466813
2c 5b 4o,0.115444,5,0.133480
7c 6b 5b,0.114200,31,0.526797
7b 6c 5o,0.114200,7,0.163161
7c 6o 5o,0.114200,31,0.526797
7b 6o 5o,0.114200,31,0.526797
7c 6e 5e,0.114200,31,0.526797
7b 6e 5e,0.114200,31,0.526797
7c 6o 5c,0.114200,32,0.541948
7b 6b 5e,0.114200,33,0.557100
7c 6e 5b,0.114200,7,0.163161
7c 6b 5o,0.114200,7,0.163161
7b 6b 5o,0.114200,33,0.557100
7c 6c 5e,0.114200,33,0.557100
7b 6c 5e,0.114200,7,0.163161
7b 6e 5b,0.114200,32,0.541948
7c 6c 5o,0.114200,33,0.557100
7c 6b 5c,0.114200,32,0.541948
7b 6b 5c,0.114200,33,0.557100
7c 6e 5o,0.114200,7,0.163161
7b 6c 5b,0.114200,32,0.541948
7c 6e 5c,0.114200,32,0.541948
7b 6e 5o,0.114200,7,0.163161
7c 6b 5e,0.114200,7,0.163161
7b 6c 5c,0.114200,31,0.526797
7b 6e 5c,0.114200,7,0.163161
7c 6c 5c,0.114200,33,0.557100
7b 6o 5e,0.114200,7,0.163161
7c 6o 5e,0.114200,7,0.163161
7c 6c 5b,0.114200,33,0.557100
7b 6o 5b,0.114200,32,0.541948
7b 6o 5c,0.114200,7,0.163161
7c 6o 5b,0.114200,7,0.163161
7b 6b 5b,0.114200,33,0.557100
1o 5o 4e,0.104247,26,0.446063
1c 5c 4e,0.104247,26,0.446063
1c 5e 4b,0.104247,5,0.127881
1o 5b 4e,0.104247,5,0.127881
1o 5o 4o,0.104247,29,0.491517
1c 5e 4o,0.104247,5,0.127881
1c 5b 4o,0.104247,5,0.127881
1o 5e 4o,0.104247,25,0.430911
1o 5c 4o,0.104247,25,0.430911
1c 5c 4b,0.104247,26,0.446063
1c 5o 4b,0.104247,5,0.127881
1c 5b 4b,0.104247,29,0.491517
1o 5e 4c,0.104247,5,0.127881
1c 5e 4e,0.104247,29,0.491517
1c 5b 4e,0.104247,5,0.127881
1c 5o 4o,0.104247,29,0.491517
1c 5o 4e,0.104247,5,0.127881
1o 5c 4e,0.104247,5,0.127881
1c 5c 4o,0.104247,26,0.446063
1o 5e 4e,0.104247,29,0.491517
1o 5b 4o,0.104247,25,0.430911
1c 5c 4c,0.104247,29,0.491517
1c 5e 4c,0.104247,25,0.430911
1c 5b 4c,0.104247,25,0.430911
1o 5c 4b,0.104247,5,0.127881
1c 5o 4c,0.104247,25,0.430911
1o 5c 4c,0.104247,29,0.491517
1o 5o 4b,0.104247,26,0.446063
1o 5o 4c,0.104247,26,0.446063
1o 5b 4b,0.104247,29,0.491517
1o 5e 4b,0.104247,5,0.127881
1o 5b 4c,0.104247,5,0.127881
7b 7c 4b,0.099314,31,0.519354
7b 7c 4c,0.099314,31,0.519354
7b 7c 4e,0.099314,7,0.155717
7b 7c 4o,0.099314,7,0.155717
10o 5b 5o,0.097319,25,0.427447
10c 5o 5c,0.097319,25,0.427447
10c 5b 5c,0.097319,25,0.427447
10o 5b 5c,0.097319,5,0.124417
10b 5b 5c,0.097319,25,0.427447
10e 5b 5c,0.097319,5,0.124417
10c 5e 5c,0.097319,25,0.427447
10o 5e 5c,0.097319,5,0.124417
10b 5e 5c,0.097319,5,0.124417
10e 5e 5c,0.097319,25,0.427447
10c 5e 5o,0.097319,5,0.124417
10o 5e 5o,0.097319,25,0.427447
10c 5b 5o,0.097319,5,0.124417
10b 5b 5o,0.097319,25,0.427447
10e 5b 5o,0.097319,5,0.124417
10b 5e 5o,0.097319,5,0.124417
10e 5e 5o,0.097319,25,0.427447
10c 5e 5b,0.097319,5,0.124417
10o 5e 5b,0.097319,5,0.124417
10b 5e 5b,0.097319,25,0.427447
10e 5o 5c,0.097319,5,0.124417
10b 5o 5c,0.097319,5,0.124417
10e 5e 5b,0.097319,25,0.427447
10o 5o 5c,0.097319,25,0.427447
10b 6e 4b,0.093651,24,0.410462
10o 6e 4c,0.093651,6,0.137734
10e 6e 4o,0.093651,26,0.440765
10b 6e 4o,0.093651,6,0.137734
10o 6e 4o,0.093651,24,0.410462
10c 6e 4o,0.093651,6,0.137734
10c 6e 4e,0.093651,30,0.501371
10o 6e 4e,0.093651,30,0.501371
10b 6e 4e,0.093651,30,0.501371
10e 6e 4e,0.093651,30,0.501371
10e 6b 4o,0.093651,6,0.137734
10c 6c 4b,0.093651,26,0.440765
10b 6b 4c,0.093651,26,0.440765
