hand,truco_score
3o 6e 6b,-9.0764475
3o 6e 6o,-9.0764475
3o 6e 6c,-9.0764475
3o 6e 7e,26.969885
3o 6e 7b,-5.115058
3o 6e 7o,25.61699
3o 6e 7c,-5.115058
3o 6e 10e,-1.1861004
3o 6e 10b,-1.1861004
3o 6e 10o,-1.1861004
3o 6e 10c,-1.1861004
3o 6e 11e,4.027799
3o 6e 11b,4.027799
3o 6e 11o,4.027799
3o 6e 11c,4.027799
3o 6e 12e,9.241699
3o 6e 12b,9.241699
3o 6e 12o,9.241699
3o 6e 12c,9.241699
3o 6b 6o,-9.0764475
3o 6b 6c,-9.0764475
3o 6b 7e,26.969885
3o 6b 7b,-5.115058
3o 6b 7o,25.61699
3o 6b 7c,-5.115058
3o 6b 10e,-1.1861004
3o 6b 10b,-1.1861004
3o 6b 10o,-1.1861004
3o 6b 10c,-1.1861004
3o 6b 11e,4.027799
3o 6b 11b,4.027799
3o 6b 11o,4.027799
3o 6b 11c,4.027799
3o 6b 12e,9.241699
3o 6b 12b,9.241699
3o 6b 12o,9.241699
3o 6b 12c,9.241699
3o 6o 6c,-9.0764475
3o 6o 7e,26.969885
3o 6o 7b,-5.115058
3o 6o 7o,25.61699
3o 6o 7c,-5.115058
3o 6o 10e,-1.1861004
3o 6o 10b,-1.1861004
3o 6o 10o,-1.1861004
3o 6o 10c,-1.1861004
3o 6o 11e,4.027799
3o 6o 11b,4.027799
3o 6o 11o,4.027799
3o 6o 11c,4.027799
3o 6o 12e,9.241699
3o 6o 12b,9.241699
3o 6o 12o,9.241699
3o 6o 12c,9.241699
3o 6c 7e,26.969885
3o 6c 7b,-5.115058
3o 6c 7o,25.61699
3o 6c 7c,-5.115058
3o 6c 10e,-1.1861004
3o 6c 10b,-1.1861004
3o 6c 10o,-1.1861004
3o 6c 10c,-1.1861004
3o 6c 11e,4.027799
3o 6c 11b,4.027799
3o 6c 11o,4.027799
3o 6c 11c,4.027799
3o 6c 12e,9.241699
3o 6c 12b,9.241699
3o 6c 12o,9.241699
3o 6c 12c,9.241699
3o 7e 7b,27.887259
3o 7e 7o,35.36062
3o 7e 7c,27.887259
3o 7e 10e,28.948263
3o 7e 10b,28.948263
3o 7e 10o,28.948263
3o 7e 10c,28.948263
3o 7e 11e,30.267181
3o 7e 11b,30.267181
3o 7e 11o,30.267181
3o 7e 11c,30.267181
3o 7e 12e,31.5861
3o 7e 12b,31.5861
3o 7e 12o,31.5861
3o 7e 12c,31.5861
3o 7b 7o,26.668726
3o 7b 7c,-1.3250965
3o 7b 10e,2.242471
3o 7b 10b,2.242471
3o 7b 10o,2.242471
3o 7b 10c,2.242471
3o 7b 11e,6.99305
3o 7b 11b,6.99305
3o 7b 11o,6.99305
3o 7b 11c,6.99305
3o 7b 12e,11.743629
3o 7b 12b,11.743629
3o 7b 12o,11.743629
3o 7b 12c,11.743629
3o 7o 7c,26.668726
3o 7o 10e,27.854826
3o 7o 10b,27.854826
3o 7o 10o,27.854826
3o 7o 10c,27.854826
3o 7o 11e,29.346718
3o 7o 11b,29.346718
3o 7o 11o,29.346718
3o 7o 11c,29.346718
3o 7o 12e,30.83861
3o 7o 12b,30.83861
3o 7o 12o,30.83861
3o 7o 12c,30.83861
3o 7c 10e,2.242471
3o 7c 10b,2.242471
3o 7c 10o,2.242471
3o 7c 10c,2.242471
3o 7c 11e,6.99305
3o 7c 11b,6.99305
3o 7c 11o,6.99305
3o 7c 11c,6.99305
3o 7c 12e,11.743629
3o 7c 12b,11.743629
3o 7c 12o,11.743629
3o 7c 12c,11.743629
3o 10e 10b,5.6478763
3o 10e 10o,5.6478763
3o 10e 10c,5.6478763
3o 10e 11e,10.069498
3o 10e 11b,10.069498
3o 10e 11o,10.069498
3o 10e 11c,10.069498
3o 10e 12e,14.393823
3o 10e 12b,14.393823
3o 10e 12o,14.393823
3o 10e 12c,14.393823
3o 10b 10o,5.6478763
3o 10b 10c,5.6478763
3o 10b 11e,10.069498
3o 10b 11b,10.069498
3o 10b 11o,10.069498
3o 10b 11c,10.069498
3o 10b 12e,14.393823
3o 10b 12b,14.393823
3o 10b 12o,14.393823
3o 10b 12c,14.393823
3o 10o 10c,5.6478763
3o 10o 11e,10.069498
3o 10o 11b,10.069498
3o 10o 11o,10.069498
3o 10o 11c,10.069498
3o 10o 12e,14.393823
3o 10o 12b,14.393823
3o 10o 12o,14.393823
3o 10o 12c,14.393823
3o 10c 11e,10.069498
3o 10c 11b,10.069498
3o 10c 11o,10.069498
3o 10c 11c,10.069498
3o 10c 12e,14.393823
3o 10c 12b,14.393823
3o 10c 12o,14.393823
3o 10c 12c,14.393823
3o 11e 11b,13.981467
3o 11e 11o,13.981467
3o 11e 11c,13.981467
3o 11e 12e,17.828571
3o 11e 12b,17.828571
3o 11e 12o,17.828571
3o 11e 12c,17.828571
3o 11b 11o,13.981467
3o 11b 11c,13.981467
3o 11b 12e,17.828571
3o 11b 12b,17.828571
3o 11b 12o,17.828571
3o 11b 12c,17.828571
3o 11o 11c,13.981467
3o 11o 12e,17.828571
3o 11o 12b,17.828571
3o 11o 12o,17.828571
3o 11o 12c,17.828571
3o 11c 12e,17.828571
3o 11c 12b,17.828571
3o 11c 12o,17.828571
3o 11c 12c,17.828571
3o 12e 12b,21.128958
3o 12e 12o,21.128958
3o 12e 12c,21.128958
3o 12b 12o,21.128958
3o 12b 12c,21.128958
3o 12o 12c,21.128958
3c 4e 4b,-32.860233
3c 4e 4o,-32.860233
3c 4e 4c,-32.860233
3c 4e 5e,-26.4278
3c 4e 5b,-26.4278
3c 4e 5o,-26.4278
3c 4e 5c,-26.4278
3c 4e 6e,-20.0278
3c 4e 6b,-20.0278
3c 4e 6o,-20.0278
3c 4e 6c,-20.0278
3c 4e 7e,24.332047
3c 4e 7b,-15.209267
3c 4e 7o,22.633205
3c 4e 7c,-15.209267
3c 4e 10e,-10.427799
3c 4e 10b,-10.427799
3c 4e 10o,-10.427799
3c 4e 10c,-10.427799
3c 4e 11e,-4.027799
3c 4e 11b,-4.027799
3c 4e 11o,-4.027799
3c 4e 11c,-4.027799
3c 4e 12e,2.3722007
3c 4e 12b,2.3722007
3c 4e 12o,2.3722007
3c 4e 12c,2.3722007
3c 4b 4o,-32.860233
3c 4b 4c,-32.860233
3c 4b 5e,-26.4278
3c 4b 5b,-26.4278
3c 4b 5o,-26.4278
3c 4b 5c,-26.4278
3c 4b 6e,-20.0278
3c 4b 6b,-20.0278
3c 4b 6o,-20.0278
3c 4b 6c,-20.0278
3c 4b 7e,24.332047
3c 4b 7b,-15.209267
3c 4b 7o,22.633205
3c 4b 7c,-15.209267
3c 4b 10e,-10.427799
3c 4b 10b,-10.427799
3c 4b 10o,-10.427799
3c 4b 10c,-10.427799
3c 4b 11e,-4.027799
3c 4b 11b,-4.027799
3c 4b 11o,-4.027799
3c 4b 11c,-4.027799
3c 4b 12e,2.3722007
3c 4b 12b,2.3722007
3c 4b 12o,2.3722007
3c 4b 12c,2.3722007
3c 4o 4c,-32.860233
3c 4o 5e,-26.4278
3c 4o 5b,-26.4278
3c 4o 5o,-26.4278
3c 4o 5c,-26.4278
3c 4o 6e,-20.0278
3c 4o 6b,-20.0278
3c 4o 6o,-20.0278
3c 4o 6c,-20.0278
3c 4o 7e,24.332047
3c 4o 7b,-15.209267
3c 4o 7o,22.633205
3c 4o 7c,-15.209267
3c 4o 10e,-10.427799
3c 4o 10b,-10.427799
3c 4o 10o,-10.427799
3c 4o 10c,-10.427799
3c 4o 11e,-4.027799
3c 4o 11b,-4.027799
3c 4o 11o,-4.027799
3c 4o 11c,-4.027799
3c 4o 12e,2.3722007
3c 4o 12b,2.3722007
3c 4o 12o,2.3722007
3c 4o 12c,2.3722007
3c 4c 5e,-26.4278
3c 4c 5b,-26.4278
3c 4c 5o,-26.4278
3c 4c 5c,-26.4278
3c 4c 6e,-20.0278
3c 4c 6b,-20.0278
3c 4c 6o,-20.0278
3c 4c 6c,-20.0278
3c 4c 7e,24.332047
3c 4c 7b,-15.209267
3c 4c 7o,22.633205
3c 4c 7c,-15.209267
3c 4c 10e,-10.427799
3c 4c 10b,-10.427799
3c 4c 10o,-10.427799
3c 4c 10c,-10.427799
3c 4c 11e,-4.027799
3c 4c 11b,-4.027799
3c 4c 11o,-4.027799
3c 4c 11c,-4.027799
3c 4c 12e,2.3722007
3c 4c 12b,2.3722007
3c 4c 12o,2.3722007
3c 4c 12c,2.3722007
3c 5e 5b,-20.37529
3c 5e 5o,-20.37529
3c 5e 5c,-20.37529
3c 5e 6e,-14.517375
3c 5e 6b,-14.517375
3c 5e 6o,-14.517375
3c 5e 6c,-14.517375
3c 5e 7e,25.650965
3c 5e 7b,-10.162162
3c 5e 7o,24.125097
3c 5e 7c,-10.162162
3c 5e 10e,-5.8069496
3c 5e 10b,-5.8069496
3c 5e 10o,-5.8069496
3c 5e 10c,-5.8069496
3c 5e 11e,0
3c 5e 11b,0
3c 5e 11o,0
3c 5e 11c,0
3c 5e 12e,5.8069496
3c 5e 12b,5.8069496
3c 5e 12o,5.8069496
3c 5e 12c,5.8069496
3c 5b 5o,-20.37529
3c 5b 5c,-20.37529
3c 5b 6e,-14.517375
3c 5b 6b,-14.517375
3c 5b 6o,-14.517375
3c 5b 6c,-14.517375
3c 5b 7e,25.650965
3c 5b 7b,-10.162162
3c 5b 7o,24.125097
3c 5b 7c,-10.162162
3c 5b 10e,-5.8069496
3c 5b 10b,-5.8069496
3c 5b 10o,-5.8069496
3c 5b 10c,-5.8069496
3c 5b 11e,0
3c 5b 11b,0
3c 5b 11o,0
3c 5b 11c,0
3c 5b 12e,5.8069496
3c 5b 12b,5.8069496
3c 5b 12o,5.8069496
3c 5b 12c,5.8069496
3c 5o 5c,-20.37529
3c 5o 6e,-14.517375
3c 5o 6b,-14.517375
3c 5o 6o,-14.517375
3c 5o 6c,-14.517375
3c 5o 7e,25.650965
3c 5o 7b,-10.162162
3c 5o 7o,24.125097
3c 5o 7c,-10.162162
3c 5o 10e,-5.8069496
3c 5o 10b,-5.8069496
3c 5o 10o,-5.8069496
3c 5o 10c,-5.8069496
3c 5o 11e,0
3c 5o 11b,0
3c 5o 11o,0
3c 5o 11c,0
3c 5o 12e,5.8069496
3c 5o 12b,5.8069496
3c 5o 12o,5.8069496
3c 5o 12c,5.8069496
3c 5c 6e,-14.517375
3c 5c 6b,-14.517375
3c 5c 6o,-14.517375
3c 5c 6c,-14.517375
3c 5c 7e,25.650965
3c 5c 7b,-10.162162
3c 5c 7o,24.125097
3c 5c 7c,-10.162162
3c 5c 10e,-5.8069496
3c 5c 10b,-5.8069496
3c 5c 10o,-5.8069496
3c 5c 10c,-5.8069496
3c 5c 11e,0
3c 5c 11b,0
3c 5c 11o,0
3c 5c 11c,0
3c 5c 12e,5.8069496
3c 5c 12b,5.8069496
3c 5c 12o,5.8069496
3c 5c 12c,5.8069496
3c 6e 6b,-9.0764475
3c 6e 6o,-9.0764475
3c 6e 6c,-9.0764475
3c 6e 7e,26.969885
3c 6e 7b,-5.115058
3c 6e 7o,25.61699
3c 6e 7c,-5.115058
3c 6e 10e,-1.1861004
3c 6e 10b,-1.1861004
3c 6e 10o,-1.1861004
3c 6e 10c,-1.1861004
3c 6e 11e,4.027799
3c 6e 11b,4.027799
3c 6e 11o,4.027799
3c 6e 11c,4.027799
3c 6e 12e,9.241699
3c 6e 12b,9.241699
3c 6e 12o,9.241699
3c 6e 12c,9.241699
3c 6b 6o,-9.0764475
3c 6b 6c,-9.0764475
3c 6b 7e,26.969885
3c 6b 7b,-5.115058
3c 6b 7o,25.61699
3c 6b 7c,-5.115058
3c 6b 10e,-1.1861004
3c 6b 10b,-1.1861004
3c 6b 10o,-1.1861004
3c 6b 10c,-1.1861004
3c 6b 11e,4.027799
3c 6b 11b,4.027799
3c 6b 11o,4.027799
3c 6b 11c,4.027799
3c 6b 12e,9.241699
3c 6b 12b,9.241699
3c 6b 12o,9.241699
3c 6b 12c,9.241699
3c 6o 6c,-9.0764475
3c 6o 7e,26.969885
3c 6o 7b,-5.115058
3c 6o 7o,25.61699
3c 6o 7c,-5.115058
3c 6o 10e,-1.1861004
3c 6o 10b,-1.1861004
3c 6o 10o,-1.1861004
3c 6o 10c,-1.1861004
3c 6o 11e,4.027799
3c 6o 11b,4.027799
3c 6o 11o,4.027799
3c 6o 11c,4.027799
3c 6o 12e,9.241699
3c 6o 12b,9.241699
3c 6o 12o,9.241699
3c 6o 12c,9.241699
3c 6c 7e,26.969885
3c 6c 7b,-5.115058
3c 6c 7o,25.61699
3c 6c 7c,-5.115058
3c 6c 10e,-1.1861004
3c 6c 10b,-1.1861004
3c 6c 10o,-1.1861004
3c 6c 10c,-1.1861004
3c 6c 11e,4.027799
3c 6c 11b,4.027799
3c 6c 11o,4.027799
3c 6c 11c,4.027799
3c 6c 12e,9.241699
3c 6c 12b,9.241699
3c 6c 12o,9.241699
3c 6c 12c,9.241699
3c 7e 7b,27.887259
3c 7e 7o,35.36062
3c 7e 7c,27.887259
3c 7e 10e,28.948263
3c 7e 10b,28.948263
3c 7e 10o,28.948263
3c 7e 10c,28.948263
3c 7e 11e,30.267181
3c 7e 11b,30.267181
3c 7e 11o,30.267181
3c 7e 11c,30.267181
3c 7e 12e,31.5861
3c 7e 12b,31.5861
3c 7e 12o,31.5861
3c 7e 12c,31.5861
3c 7b 7o,26.668726
3c 7b 7c,-1.3250965
3c 7b 10e,2.242471
3c 7b 10b,2.242471
3c 7b 10o,2.242471
3c 7b 10c,2.242471
3c 7b 11e,6.99305
3c 7b 11b,6.99305
3c 7b 11o,6.99305
3c 7b 11c,6.99305
3c 7b 12e,11.743629
3c 7b 12b,11.743629
3c 7b 12o,11.743629
3c 7b 12c,11.743629
3c 7o 7c,26.668726
3c 7o 10e,27.854826
3c 7o 10b,27.854826
3c 7o 10o,27.854826
3c 7o 10c,27.854826
3c 7o 11e,29.346718
3c 7o 11b,29.346718
3c 7o 11o,29.346718
3c 7o 11c,29.346718
3c 7o 12e,30.83861
3c 7o 12b,30.83861
3c 7o 12o,30.83861
3c 7o 12c,30.83861
3c 7c 10e,2.242471
3c 7c 10b,2.242471
3c 7c 10o,2.242471
3c 7c 10c,2.242471
3c 7c 11e,6.99305
3c 7c 11b,6.99305
3c 7c 11o,6.99305
3c 7c 11c,6.99305
3c 7c 12e,11.743629
3c 7c 12b,11.743629
3c 7c 12o,11.743629
3c 7c 12c,11.743629
3c 10e 10b,5.6478763
3c 10e 10o,5.6478763
3c 10e 10c,5.6478763
3c 10e 11e,10.069498
3c 10e 11b,10.069498
3c 10e 11o,10.069498
3c 10e 11c,10.069498
3c 10e 12e,14.393823
3c 10e 12b,14.393823
3c 10e 12o,14.393823
3c 10e 12c,14.393823
3c 10b 10o,5.6478763
3c 10b 10c,5.6478763
3c 10b 11e,10.069498
3c 10b 11b,10.069498
3c 10b 11o,10.069498
3c 10b 11c,10.069498
3c 10b 12e,14.393823
3c 10b 12b,14.393823
3c 10b 12o,14.393823
3c 10b 12c,14.393823
3c 10o 10c,5.6478763
3c 10o 11e,10.069498
3c 10o 11b,10.069498
3c 10o 11o,10.069498
3c 10o 11c,10.069498
3c 10o 12e,14.393823
3c 10o 12b,14.393823
3c 10o 12o,14.393823
3c 10o 12c,14.393823
3c 10c 11e,10.069498
3c 10c 11b,10.069498
3c 10c 11o,10.069498
3c 10c 11c,10.069498
3c 10c 12e,14.393823
3c 10c 12b,14.393823
3c 10c 12o,14.393823
3c 10c 12c,14.393823
3c 11e 11b,13.981467
3c 11e 11o,13.981467
3c 11e 11c,13.981467
3c 11e 12e,17.828571
3c 11e 12b,17.828571
3c 11e 12o,17.828571
3c 11e 12c,17.828571
3c 11b 11o,13.981467
3c 11b 11c,13.981467
3c 11b 12e,17.828571
3c 11b 12b,17.828571
3c 11b 12o,17.828571
3c 11b 12c,17.828571
3c 11o 11c,13.981467
3c 11o 12e,17.828571
3c 11o 12b,17.828571
3c 11o 12o,17.828571
3c 11o 12c,17.828571
3c 11c 12e,17.828571
3c 11c 12b,17.828571
3c 11c 12o,17.828571
3c 11c 12c,17.828571
3c 12e 12b,21.128958
3c 12e 12o,21.128958
3c 12e 12c,21.128958
3c 12b 12o,21.128958
3c 12b 12c,21.128958
3c 12o 12c,21.128958
4e 4b 4o,-36
4e 4b 4c,-36
4e 4b 5e,-35.88726
4e 4b 5b,-35.88726
4e 4b 5o,-35.88726
4e 4b 5c,-35.88726
4e 4b 6e,-35.454826
4e 4b 6b,-35.454826
4e 4b 6o,-35.454826
4e 4b 6c,-35.454826
4e 4b 7e,-32.324326
4e 4b 7b,-35.025482
4e 4b 7o,-32.432434
4e 4b 7c,-35.025482
4e 4b 10e,-34.80618
4e 4b 10b,-34.80618
4e 4b 10o,-34.80618
4e 4b 10c,-34.80618
4e 4b 11e,-34.373745
4e 4b 11b,-34.373745
4e 4b 11o,-34.373745
4e 4b 11c,-34.373745
4e 4b 12e,-33.94131
4e 4b 12b,-33.94131
4e 4b 12o,-33.94131
4e 4b 12c,-33.94131
4e 4o 4c,-36
4e 4o 5e,-35.88726
4e 4o 5b,-35.88726
4e 4o 5o,-35.88726
4e 4o 5c,-35.88726
4e 4o 6e,-35.454826
4e 4o 6b,-35.454826
4e 4o 6o,-35.454826
4e 4o 6c,-35.454826
4e 4o 7e,-32.324326
4e 4o 7b,-35.025482
4e 4o 7o,-32.432434
4e 4o 7c,-35.025482
4e 4o 10e,-34.80618
4e 4o 10b,-34.80618
4e 4o 10o,-34.80618
4e 4o 10c,-34.80618
4e 4o 11e,-34.373745
4e 4o 11b,-34.373745
4e 4o 11o,-34.373745
4e 4o 11c,-34.373745
4e 4o 12e,-33.94131
4e 4o 12b,-33.94131
4e 4o 12o,-33.94131
4e 4o 12c,-33.94131
4e 4c 5e,-35.88726
4e 4c 5b,-35.88726
4e 4c 5o,-35.88726
4e 4c 5c,-35.88726
4e 4c 6e,-35.454826
4e 4c 6b,-35.454826
4e 4c 6o,-35.454826
4e 4c 6c,-35.454826
4e 4c 7e,-32.324326
4e 4c 7b,-35.025482
4e 4c 7o,-32.432434
4e 4c 7c,-35.025482
4e 4c 10e,-34.80618
4e 4c 10b,-34.80618
4e 4c 10o,-34.80618
4e 4c 10c,-34.80618
4e 4c 11e,-34.373745
4e 4c 11b,-34.373745
4e 4c 11o,-34.373745
4e 4c 11c,-34.373745
4e 4c 12e,-33.94131
4e 4c 12b,-33.94131
4e 4c 12o,-33.94131
4e 4c 12c,-33.94131
4e 5e 5b,-35.031662
4e 5e 5o,-35.031662
4e 5e 5c,-35.031662
4e 5e 6e,-33.98919
4e 5e 6b,-33.98919
4e 5e 6o,-33.98919
4e 5e 6c,-33.98919
4e 5e 7e,-25.116602
4e 5e 7b,-32.905018
4e 5e 7o,-25.43166
4e 5e 7c,-32.905018
4e 5e 10e,-32.098843
4e 5e 10b,-32.098843
4e 5e 10o,-32.098843
4e 5e 10c,-32.098843
4e 5e 11e,-30.83861
4e 5e 11b,-30.83861
4e 5e 11o,-30.83861
4e 5e 11c,-30.83861
4e 5e 12e,-29.578379
4e 5e 12b,-29.578379
4e 5e 12o,-29.578379
4e 5e 12c,-29.578379
4e 5b 5o,-35.031662
4e 5b 5c,-35.031662
4e 5b 6e,-33.98919
4e 5b 6b,-33.98919
4e 5b 6o,-33.98919
4e 5b 6c,-33.98919
4e 5b 7e,-25.116602
4e 5b 7b,-32.905018
4e 5b 7o,-25.43166
4e 5b 7c,-32.905018
4e 5b 10e,-32.098843
4e 5b 10b,-32.098843
4e 5b 10o,-32.098843
4e 5b 10c,-32.098843
4e 5b 11e,-30.83861
4e 5b 11b,-30.83861
4e 5b 11o,-30.83861
4e 5b 11c,-30.83861
4e 5b 12e,-29.578379
4e 5b 12b,-29.578379
4e 5b 12o,-29.578379
4e 5b 12c,-29.578379
4e 5o 5c,-35.031662
4e 5o 6e,-33.98919
4e 5o 6b,-33.98919
4e 5o 6o,-33.98919
4e 5o 6c,-33.98919
4e 5o 7e,-25.116602
4e 5o 7b,-32.905018
4e 5o 7o,-25.43166
4e 5o 7c,-32.905018
4e 5o 10e,-32.098843
4e 5o 10b,-32.098843
4e 5o 10o,-32.098843
4e 5o 10c,-32.098843
4e 5o 11e,-30.83861
4e 5o 11b,-30.83861
4e 5o 11o,-30.83861
4e 5o 11c,-30.83861
4e 5o 12e,-29.578379
4e 5o 12b,-29.578379
4e 5o 12o,-29.578379
4e 5o 12c,-29.578379
4e 5c 6e,-33.98919
4e 5c 6b,-33.98919
4e 5c 6o,-33.98919
4e 5c 6c,-33.98919
4e 5c 7e,-25.116602
4e 5c 7b,-32.905018
4e 5c 7o,-25.43166
4e 5c 7c,-32.905018
4e 5c 10e,-32.098843
4e 5c 10b,-32.098843
4e 5c 10o,-32.098843
4e 5c 10c,-32.098843
4e 5c 11e,-30.83861
4e 5c 11b,-30.83861
4e 5c 11o,-30.83861
4e 5c 11c,-30.83861
4e 5c 12e,-29.578379
4e 5c 12b,-29.578379
4e 5c 12o,-29.578379
4e 5c 12c,-29.578379
4e 6e 6b,-32.13436
4e 6e 6o,-32.13436
4e 6e 6c,-32.13436
4e 6e 7e,-18.05251
4e 6e 7b,-30.674904
4e 6e 7o,-18.56525
4e 6e 7c,-30.674904
4e 6e 10e,-29.257143
4e 6e 10b,-29.257143
4e 6e 10o,-29.257143
4e 6e 10c,-29.257143
4e 6e 11e,-27.206177
4e 6e 11b,-27.206177
4e 6e 11o,-27.206177
4e 6e 11c,-27.206177
4e 6e 12e,-25.155212
4e 6e 12b,-25.155212
4e 6e 12o,-25.155212
4e 6e 12c,-25.155212
4e 6b 6o,-32.13436
4e 6b 6c,-32.13436
4e 6b 7e,-18.05251
4e 6b 7b,-30.674904
4e 6b 7o,-18.56525
4e 6b 7c,-30.674904
4e 6b 10e,-29.257143
4e 6b 10b,-29.257143
4e 6b 10o,-29.257143
4e 6b 10c,-29.257143
4e 6b 11e,-27.206177
4e 6b 11b,-27.206177
4e 6b 11o,-27.206177
4e 6b 11c,-27.206177
4e 6b 12e,-25.155212
4e 6b 12b,-25.155212
4e 6b 12o,-25.155212
4e 6b 12c,-25.155212
4e 6o 6c,-32.13436
4e 6o 7e,-18.05251
4e 6o 7b,-30.674904
4e 6o 7o,-18.56525
4e 6o 7c,-30.674904
4e 6o 10e,-29.257143
4e 6o 10b,-29.257143
4e 6o 10o,-29.257143
4e 6o 10c,-29.257143
4e 6o 11e,-27.206177
4e 6o 11b,-27.206177
4e 6o 11o,-27.206177
4e 6o 11c,-27.206177
4e 6o 12e,-25.155212
4e 6o 12b,-25.155212
4e 6o 12o,-25.155212
4e 6o 12c,-25.155212
4e 6c 7e,-18.05251
4e 6c 7b,-30.674904
4e 6c 7o,-18.56525
4e 6c 7c,-30.674904
4e 6c 10e,-29.257143
4e 6c 10b,-29.257143
4e 6c 10o,-29.257143
4e 6c 10c,-29.257143
4e 6c 11e,-27.206177
4e 6c 11b,-27.206177
4e 6c 11o,-27.206177
4e 6c 11c,-27.206177
4e 6c 12e,-25.155212
4e 6c 12b,-25.155212
4e 6c 12o,-25.155212
4e 6c 12c,-25.155212
4e 7e 7b,-12.826255
4e 7e 7o,28.639381
4e 7e 7c,-12.826255
4e 7e 10e,-7.456371
4e 7e 10b,-7.456371
4e 7e 10o,-7.456371
4e 7e 10c,-7.456371
4e 7e 11e,-0.392278
4e 7e 11b,-0.392278
4e 7e 11o,-0.392278
4e 7e 11c,-0.392278
4e 7e 12e,6.6718144
4e 7e 12b,6.6718144
4e 7e 12o,6.6718144
4e 7e 12c,6.6718144
4e 7b 7o,-13.482625
4e 7b 7c,-28.84942
4e 7b 10e,-27.02394
4e 7b 10b,-27.02394
4e 7b 10o,-27.02394
4e 7b 10c,-27.02394
4e 7b 11e,-24.398455
4e 7b 11b,-24.398455
4e 7b 11o,-24.398455
4e 7b 11c,-24.398455
4e 7b 12e,-21.772972
4e 7b 12b,-21.772972
4e 7b 12o,-21.772972
4e 7b 12c,-21.772972
4e 7o 7c,-13.482625
4e 7o 10e,-8.265637
4e 7o 10b,-8.265637
4e 7o 10o,-8.265637
4e 7o 10c,-8.265637
4e 7o 11e,-1.3992279
4e 7o 11b,-1.3992279
4e 7o 11o,-1.3992279
4e 7o 11c,-1.3992279
4e 7o 12e,5.4671817
4e 7o 12b,5.4671817
4e 7o 12o,5.4671817
4e 7o 12c,5.4671817
4e 7c 10e,-27.02394
4e 7c 10b,-27.02394
4e 7c 10o,-27.02394
4e 7c 10c,-27.02394
4e 7c 11e,-24.398455
4e 7c 11b,-24.398455
4e 7c 11o,-24.398455
4e 7c 11c,-24.398455
4e 7c 12e,-21.772972
4e 7c 12b,-21.772972
4e 7c 12o,-21.772972
4e 7c 12c,-21.772972
4e 10e 10b,-24.823166
4e 10e 10o,-24.823166
4e 10e 10c,-24.823166
4e 10e 11e,-21.757528
4e 10e 11b,-21.757528
4e 10e 11o,-21.757528
4e 10e 11c,-21.757528
4e 10e 12e,-18.520464
4e 10e 12b,-18.520464
4e 10e 12o,-18.520464
4e 10e 12c,-18.520464
4e 10b 10o,-24.823166
4e 10b 10c,-24.823166
4e 10b 11e,-21.757528
4e 10b 11b,-21.757528
4e 10b 11o,-21.757528
4e 10b 11c,-21.757528
4e 10b 12e,-18.520464
4e 10b 12b,-18.520464
4e 10b 12o,-18.520464
4e 10b 12c,-18.520464
4e 10o 10c,-24.823166
4e 10o 11e,-21.757528
4e 10o 11b,-21.757528
4e 10o 11o,-21.757528
4e 10o 11c,-21.757528
4e 10o 12e,-18.520464
4e 10o 12b,-18.520464
4e 10o 12o,-18.520464
4e 10o 12c,-18.520464
4e 10c 11e,-21.757528
4e 10c 11b,-21.757528
4e 10c 11o,-21.757528
4e 10c 11c,-21.757528
4e 10c 12e,-18.520464
4e 10c 12b,-18.520464
4e 10c 12o,-18.520464
4e 10c 12c,-18.520464
4e 11e 11b,-17.9722
4e 11e 11o,-17.9722
4e 11e 11c,-17.9722
4e 11e 12e,-14.097298
4e 11e 12b,-14.097298
4e 11e 12o,-14.097298
4e 11e 12c,-14.097298
4e 11b 11o,-17.9722
4e 11b 11c,-17.9722
4e 11b 12e,-14.097298
4e 11b 12b,-14.097298
4e 11b 12o,-14.097298
4e 11b 12c,-14.097298
4e 11o 11c,-17.9722
4e 11o 12e,-14.097298
4e 11o 12b,-14.097298
4e 11o 12o,-14.097298
4e 11o 12c,-14.097298
4e 11c 12e,-14.097298
4e 11c 12b,-14.097298
4e 11c 12o,-14.097298
4e 11c 12c,-14.097298
4e 12e 12b,-9.539768
4e 12e 12o,-9.539768
4e 12e 12c,-9.539768
4e 12b 12o,-9.539768
4e 12b 12c,-9.539768
4e 12o 12c,-9.539768
4b 4o 4c,-36
4b 4o 5e,-35.88726
4b 4o 5b,-35.88726
4b 4o 5o,-35.88726
4b 4o 5c,-35.88726
4b 4o 6e,-35.454826
4b 4o 6b,-35.454826
4b 4o 6o,-35.454826
4b 4o 6c,-35.454826
4b 4o 7e,-32.324326
4b 4o 7b,-35.025482
4b 4o 7o,-32.432434
4b 4o 7c,-35.025482
4b 4o 10e,-34.80618
4b 4o 10b,-34.80618
4b 4o 10o,-34.80618
4b 4o 10c,-34.80618
4b 4o 11e,-34.373745
4b 4o 11b,-34.373745
4b 4o 11o,-34.373745
4b 4o 11c,-34.373745
4b 4o 12e,-33.94131
4b 4o 12b,-33.94131
4b 4o 12o,-33.94131
4b 4o 12c,-33.94131
4b 4c 5e,-35.88726
4b 4c 5b,-35.88726
4b 4c 5o,-35.88726
4b 4c 5c,-35.88726
4b 4c 6e,-35.454826
4b 4c 6b,-35.454826
4b 4c 6o,-35.454826
4b 4c 6c,-35.454826
4b 4c 7e,-32.324326
4b 4c 7b,-35.025482
4b 4c 7o,-32.432434
